               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.053642,            0.030681,           0.0021234,             0.98933,             0.72435,              0.7361,             0.57667,            0.045115,            0.023602,           0.0025339,           0.0051234,           0.0051234,           0.0051234
                 160,            0.054627,            0.036088,           0.0019559,             0.98766,             0.72753,             0.73588,             0.57724,            0.045242,            0.023453,            0.002518,           0.0050765,           0.0050765,           0.0050765
                 161,            0.051626,            0.028119,           0.0020837,             0.99132,             0.72521,             0.73731,             0.57773,            0.045996,            0.023461,           0.0025718,           0.0050296,           0.0050296,           0.0050296
                 162,            0.051423,             0.03017,           0.0019076,             0.99013,             0.72421,             0.73565,             0.57972,            0.045365,            0.023235,           0.0025774,           0.0049828,           0.0049828,           0.0049828
                 163,            0.052739,            0.030032,           0.0024009,             0.99003,             0.72516,             0.73631,             0.57808,            0.044756,            0.023162,           0.0024859,            0.004936,            0.004936,            0.004936
                 164,            0.055456,            0.034854,           0.0020456,             0.99176,             0.72435,             0.73685,             0.57886,            0.044304,            0.023357,           0.0024903,           0.0048893,           0.0048893,           0.0048893
                 165,            0.054282,            0.033765,           0.0020736,             0.99176,             0.72428,             0.73727,             0.57961,            0.044765,            0.023641,           0.0025713,           0.0048426,           0.0048426,           0.0048426
                 166,            0.052595,            0.032833,           0.0018703,             0.98589,             0.72796,             0.73742,             0.58042,            0.044477,            0.023341,           0.0025317,            0.004796,            0.004796,            0.004796
                 167,            0.052946,            0.031147,           0.0023205,             0.98539,             0.73312,             0.73701,              0.5797,            0.045548,            0.023473,           0.0025774,           0.0047495,           0.0047495,           0.0047495
                 168,            0.052106,            0.029481,           0.0021355,             0.98815,             0.73164,             0.73859,             0.57854,            0.045335,            0.023691,            0.002562,           0.0047031,           0.0047031,           0.0047031
                 169,            0.054944,            0.034216,           0.0021815,             0.99077,             0.72749,             0.73692,             0.57907,             0.04519,            0.023352,           0.0025173,           0.0046568,           0.0046568,           0.0046568
                 170,            0.052225,            0.031346,           0.0020385,             0.98457,             0.73106,             0.73744,             0.58315,            0.044089,            0.023315,            0.002422,           0.0046105,           0.0046105,           0.0046105
                 171,            0.054022,            0.035285,           0.0021828,             0.98741,              0.7246,             0.73834,             0.58129,            0.044362,            0.023301,           0.0025746,           0.0045644,           0.0045644,           0.0045644
                 172,            0.054911,            0.034449,           0.0022727,             0.98733,             0.72797,             0.73799,             0.58096,            0.044186,            0.023272,           0.0025006,           0.0045184,           0.0045184,           0.0045184
                 173,            0.052538,            0.030141,           0.0019408,             0.99254,             0.72682,             0.73738,             0.58297,            0.044385,            0.023229,           0.0024996,           0.0044724,           0.0044724,           0.0044724
                 174,            0.052585,            0.030345,           0.0019978,             0.98999,             0.72892,             0.73899,             0.58218,            0.044146,            0.023232,           0.0024636,           0.0044266,           0.0044266,           0.0044266
                 175,            0.053554,             0.03283,           0.0026212,             0.98706,             0.73152,             0.73759,             0.57582,            0.044489,            0.023467,            0.002458,           0.0043809,           0.0043809,           0.0043809
                 176,             0.05303,            0.034008,           0.0021358,             0.98663,             0.72762,             0.73766,             0.57847,            0.044496,            0.023063,           0.0025009,           0.0043353,           0.0043353,           0.0043353
                 177,            0.053746,            0.031706,            0.002022,             0.98823,             0.72611,             0.73511,              0.5805,            0.044607,            0.023289,           0.0025461,           0.0042899,           0.0042899,           0.0042899
                 178,            0.052319,            0.028663,           0.0022376,             0.98777,             0.73123,             0.73769,             0.58272,            0.044658,            0.023092,           0.0025112,           0.0042445,           0.0042445,           0.0042445
                 179,            0.051644,            0.031265,           0.0019976,             0.99025,              0.7243,             0.73682,              0.5797,            0.044562,            0.023127,           0.0025215,           0.0041994,           0.0041994,           0.0041994
                 180,            0.051549,            0.031727,           0.0018898,              0.9901,             0.72903,             0.73843,             0.57977,            0.044619,            0.023266,           0.0024404,           0.0041543,           0.0041543,           0.0041543
                 181,            0.054652,             0.03417,           0.0019785,             0.99085,             0.72804,             0.73735,             0.57761,            0.045292,            0.023319,           0.0025455,           0.0041094,           0.0041094,           0.0041094
                 182,            0.050733,            0.027182,           0.0023699,             0.98883,             0.72573,             0.73723,             0.58001,            0.044831,            0.023419,           0.0024562,           0.0040647,           0.0040647,           0.0040647
                 183,            0.053043,            0.031753,           0.0020583,             0.98756,             0.72873,             0.73669,             0.58084,            0.044649,            0.023242,           0.0024653,           0.0040201,           0.0040201,           0.0040201
                 184,            0.053754,            0.034161,           0.0020559,               0.989,             0.72743,             0.73538,             0.58011,            0.044931,            0.023283,           0.0025145,           0.0039757,           0.0039757,           0.0039757
                 185,             0.05228,            0.031451,           0.0021133,             0.98661,             0.72572,             0.73621,             0.58278,            0.044506,            0.023145,           0.0024525,           0.0039314,           0.0039314,           0.0039314
                 186,            0.052173,            0.030023,           0.0021047,             0.98989,             0.72667,             0.73645,             0.57909,            0.044903,            0.023271,           0.0024072,           0.0038873,           0.0038873,           0.0038873
                 187,            0.052757,             0.02943,           0.0021662,              0.9915,             0.72904,             0.73927,              0.5831,            0.044365,            0.023313,           0.0023655,           0.0038434,           0.0038434,           0.0038434
                 188,            0.051003,            0.029516,           0.0017681,             0.98653,             0.72969,             0.73621,             0.58134,            0.044014,            0.023273,           0.0024024,           0.0037997,           0.0037997,           0.0037997
                 189,            0.052981,            0.032606,           0.0018949,             0.98311,             0.73207,             0.73755,             0.58235,            0.043726,            0.023221,           0.0023838,           0.0037562,           0.0037562,           0.0037562
                 190,            0.051361,            0.030233,           0.0022489,             0.98744,             0.72697,             0.73775,             0.58092,            0.044287,            0.023281,           0.0024642,           0.0037128,           0.0037128,           0.0037128
                 191,            0.053646,            0.035826,           0.0020298,             0.98934,             0.73019,             0.73865,              0.5825,            0.044458,            0.023221,           0.0024469,           0.0036697,           0.0036697,           0.0036697
                 192,            0.051588,            0.028092,           0.0019666,              0.9883,             0.73111,             0.73828,             0.58059,            0.044739,            0.023389,           0.0024806,           0.0036267,           0.0036267,           0.0036267
                 193,            0.052844,            0.030467,            0.001927,             0.98914,             0.72781,             0.73716,             0.58338,            0.044383,            0.023453,           0.0024636,            0.003584,            0.003584,            0.003584
                 194,            0.052907,            0.032892,           0.0022375,             0.98663,                0.73,             0.73606,             0.58228,            0.044268,            0.023463,           0.0024721,           0.0035415,           0.0035415,           0.0035415
                 195,             0.05092,            0.030696,           0.0019698,             0.98913,             0.72818,             0.73741,             0.58002,            0.044158,            0.023178,           0.0024397,           0.0034991,           0.0034991,           0.0034991
                 196,            0.052055,            0.031014,           0.0022063,             0.98787,              0.7275,             0.73728,             0.58138,            0.043958,             0.02311,           0.0023826,            0.003457,            0.003457,            0.003457
                 197,            0.051554,            0.029476,           0.0020872,             0.98668,             0.72779,               0.737,             0.58278,            0.044021,            0.023222,           0.0024268,           0.0034152,           0.0034152,           0.0034152
                 198,            0.050751,            0.028377,           0.0019536,             0.98784,             0.72708,             0.73668,             0.58409,            0.043919,            0.023262,           0.0023838,           0.0033735,           0.0033735,           0.0033735
                 199,             0.05034,            0.029844,           0.0017584,             0.99005,             0.72601,             0.73646,             0.58264,            0.044615,            0.023149,           0.0023555,           0.0033321,           0.0033321,           0.0033321
                 200,            0.049811,            0.027851,           0.0020249,             0.99064,             0.72714,             0.73652,             0.58438,            0.044641,            0.023372,           0.0024198,           0.0032909,           0.0032909,           0.0032909
                 201,            0.051733,            0.031385,            0.002018,              0.9911,             0.72781,             0.73869,               0.583,            0.044353,            0.023221,           0.0023576,             0.00325,             0.00325,             0.00325
                 202,            0.049854,            0.026947,           0.0017335,             0.98886,             0.73085,             0.73871,             0.58282,            0.044247,            0.023152,           0.0023098,           0.0032093,           0.0032093,           0.0032093
                 203,            0.052004,            0.029567,           0.0020239,             0.99022,             0.72734,             0.73772,             0.58363,            0.043864,            0.023148,           0.0022782,           0.0031689,           0.0031689,           0.0031689
                 204,            0.050279,            0.030928,           0.0018282,             0.99204,             0.72556,             0.73856,             0.58251,            0.043911,            0.023106,            0.002315,           0.0031287,           0.0031287,           0.0031287
                 205,            0.051243,            0.029358,           0.0021023,             0.98893,              0.7278,             0.73734,              0.5842,            0.043981,             0.02339,           0.0023702,           0.0030888,           0.0030888,           0.0030888
                 206,            0.049568,            0.027367,            0.001902,             0.98766,             0.72642,             0.73671,             0.58659,            0.043624,            0.023019,           0.0023644,           0.0030491,           0.0030491,           0.0030491
                 207,             0.05262,            0.034068,             0.00183,             0.99037,             0.72781,             0.73764,              0.5854,            0.043673,            0.023194,           0.0023819,           0.0030097,           0.0030097,           0.0030097
                 208,            0.051944,            0.030807,           0.0021099,             0.99009,             0.72533,             0.73746,             0.58624,            0.043741,            0.023116,           0.0024435,           0.0029706,           0.0029706,           0.0029706
                 209,             0.05129,            0.030862,           0.0017955,             0.99094,             0.72532,             0.73813,             0.58492,            0.043925,            0.023023,           0.0023387,           0.0029318,           0.0029318,           0.0029318
                 210,            0.051853,            0.029943,           0.0022205,             0.98997,             0.72696,             0.73659,             0.58417,            0.043994,            0.023124,           0.0023293,           0.0028932,           0.0028932,           0.0028932
                 211,            0.050837,            0.030985,           0.0020439,             0.99037,             0.72908,             0.73773,             0.58229,             0.04448,            0.023278,           0.0023043,            0.002855,            0.002855,            0.002855
                 212,            0.051671,            0.030566,           0.0020277,             0.98902,             0.72898,             0.73752,             0.58402,            0.043787,             0.02315,           0.0023221,            0.002817,            0.002817,            0.002817
                 213,            0.051028,            0.029401,           0.0020027,             0.98797,             0.72801,             0.73694,             0.58532,            0.043618,            0.023097,           0.0024182,           0.0027793,           0.0027793,           0.0027793
                 214,            0.050463,            0.029901,            0.001835,             0.98879,             0.73097,              0.7398,             0.58505,               0.044,            0.023187,           0.0024221,           0.0027419,           0.0027419,           0.0027419
                 215,              0.0506,            0.029439,           0.0018414,             0.98971,             0.72901,             0.73674,             0.58344,            0.043559,            0.023158,           0.0023259,           0.0027048,           0.0027048,           0.0027048
                 216,            0.053466,            0.034593,           0.0020983,             0.98875,             0.72876,             0.73792,             0.58404,            0.043359,            0.023058,            0.002401,           0.0026681,           0.0026681,           0.0026681
                 217,            0.050298,            0.027932,           0.0019772,             0.98921,             0.73065,             0.73762,              0.5865,             0.04349,            0.023361,           0.0024102,           0.0026316,           0.0026316,           0.0026316
                 218,            0.050166,            0.028929,           0.0020587,             0.98808,             0.73186,             0.73718,             0.58416,            0.043824,            0.023368,           0.0024435,           0.0025954,           0.0025954,           0.0025954
                 219,            0.050282,            0.029415,           0.0020159,             0.98771,             0.72975,             0.73752,             0.58239,             0.04404,            0.023457,           0.0024068,           0.0025596,           0.0025596,           0.0025596
                 220,             0.05077,             0.03168,           0.0020825,              0.9917,             0.72625,               0.738,             0.58564,            0.043657,            0.023333,           0.0023464,           0.0025241,           0.0025241,           0.0025241
                 221,            0.048865,            0.028154,           0.0020512,             0.99187,             0.72513,             0.73934,              0.5846,            0.043421,            0.023244,           0.0023852,           0.0024889,           0.0024889,           0.0024889
                 222,            0.050884,            0.032822,           0.0018644,             0.99131,             0.72532,             0.73842,             0.58452,            0.043447,            0.023206,           0.0023335,           0.0024541,           0.0024541,           0.0024541
                 223,            0.051626,            0.032317,           0.0020744,             0.99015,             0.72767,             0.73836,             0.58452,             0.04305,             0.02311,           0.0023443,           0.0024195,           0.0024195,           0.0024195
                 224,            0.052801,            0.033315,           0.0019169,             0.98983,             0.72933,             0.73765,              0.5858,             0.04332,            0.023161,            0.002361,           0.0023854,           0.0023854,           0.0023854
                 225,            0.048998,            0.027357,           0.0018984,             0.98831,             0.73072,             0.73831,             0.58704,            0.043796,            0.023397,           0.0023794,           0.0023515,           0.0023515,           0.0023515
                 226,             0.04981,            0.029826,           0.0020594,             0.98916,             0.73141,             0.73959,             0.58525,            0.044026,            0.023248,           0.0023534,            0.002318,            0.002318,            0.002318
                 227,             0.04942,            0.028118,           0.0017696,             0.98835,             0.73085,             0.73884,             0.58493,            0.043423,            0.023138,           0.0023574,           0.0022849,           0.0022849,           0.0022849
                 228,            0.050629,            0.029207,           0.0017738,             0.99067,             0.72904,             0.74027,             0.58476,            0.043245,            0.023049,           0.0023436,           0.0022521,           0.0022521,           0.0022521
                 229,            0.050259,            0.028842,            0.001934,             0.98982,             0.72963,             0.73802,             0.58558,            0.043044,             0.02304,           0.0022919,           0.0022196,           0.0022196,           0.0022196
                 230,            0.048985,            0.028072,           0.0019023,             0.98971,              0.7272,              0.7373,             0.58594,            0.043725,            0.023342,           0.0023546,           0.0021876,           0.0021876,           0.0021876
                 231,            0.050001,            0.030422,           0.0016636,             0.98805,             0.73074,             0.73745,             0.58478,            0.043632,            0.023366,           0.0023809,           0.0021558,           0.0021558,           0.0021558
                 232,            0.049507,            0.030704,           0.0020315,             0.98958,             0.73138,             0.73833,             0.58729,            0.043282,            0.023148,           0.0022979,           0.0021245,           0.0021245,           0.0021245
                 233,            0.049442,            0.029934,           0.0016564,             0.99008,             0.73221,             0.73947,             0.58695,            0.043192,            0.023111,           0.0022647,           0.0020935,           0.0020935,           0.0020935
                 234,             0.05097,            0.029749,           0.0018711,             0.99017,             0.72656,             0.73783,             0.58494,            0.043188,             0.02297,           0.0022849,           0.0020629,           0.0020629,           0.0020629
                 235,            0.052097,            0.033636,           0.0020375,             0.98992,             0.72803,             0.73904,             0.58612,            0.042923,            0.022898,           0.0023153,           0.0020327,           0.0020327,           0.0020327
                 236,            0.051502,            0.031823,           0.0019317,             0.99021,              0.7274,             0.73852,             0.58705,             0.04308,            0.023047,           0.0023325,           0.0020028,           0.0020028,           0.0020028
                 237,            0.051214,            0.034975,           0.0019524,             0.99134,             0.72971,             0.73899,             0.58676,            0.043104,            0.023067,           0.0022515,           0.0019734,           0.0019734,           0.0019734
                 238,            0.051513,            0.032922,           0.0020666,             0.99101,             0.73043,             0.73778,             0.58677,            0.042905,            0.022852,           0.0022371,           0.0019443,           0.0019443,           0.0019443
                 239,            0.049277,            0.027264,           0.0021324,             0.99119,             0.73002,             0.73927,             0.58593,            0.043188,            0.022965,           0.0022639,           0.0019156,           0.0019156,           0.0019156
                 240,            0.047671,            0.028075,           0.0017725,             0.98862,             0.72878,             0.73934,             0.58612,            0.043119,            0.023121,           0.0023253,           0.0018873,           0.0018873,           0.0018873
                 241,            0.050957,            0.030243,           0.0020422,             0.99129,              0.7265,             0.73818,             0.58626,            0.042958,            0.023132,           0.0023148,           0.0018594,           0.0018594,           0.0018594
                 242,            0.052031,            0.031079,           0.0018234,             0.99209,             0.72324,             0.73747,             0.58594,            0.043148,            0.023177,           0.0022546,           0.0018319,           0.0018319,           0.0018319
                 243,            0.049784,            0.028619,           0.0018539,             0.99155,             0.72918,             0.74008,              0.5882,             0.04306,            0.022948,           0.0022325,           0.0018048,           0.0018048,           0.0018048
                 244,             0.04976,            0.029527,            0.001985,             0.99096,              0.7267,             0.73972,             0.58752,            0.043101,            0.023145,           0.0022903,           0.0017781,           0.0017781,           0.0017781
                 245,            0.049965,            0.029166,           0.0019699,             0.99127,              0.7271,             0.73859,             0.58824,            0.042938,            0.023089,           0.0022837,           0.0017519,           0.0017519,           0.0017519
                 246,            0.045923,             0.02262,           0.0018679,             0.99172,             0.72823,             0.73996,             0.58776,            0.042981,            0.023046,           0.0022711,            0.001726,            0.001726,            0.001726
                 247,            0.050157,            0.031255,           0.0020343,             0.99025,             0.72629,             0.73941,             0.58726,            0.042928,            0.023122,           0.0022767,           0.0017005,           0.0017005,           0.0017005
                 248,            0.051377,            0.032436,            0.001901,              0.9913,             0.72627,             0.73903,             0.58596,            0.042971,            0.023131,           0.0022566,           0.0016755,           0.0016755,           0.0016755
                 249,            0.051783,            0.031478,           0.0019283,             0.99129,             0.72653,             0.73872,             0.58514,            0.042989,            0.023088,           0.0022647,           0.0016509,           0.0016509,           0.0016509
                 250,             0.04929,            0.026881,           0.0018345,             0.99021,             0.72601,             0.73798,             0.58631,            0.043197,            0.023162,            0.002295,           0.0016267,           0.0016267,           0.0016267
                 251,            0.050324,            0.029406,            0.001924,             0.98993,             0.72892,             0.73787,             0.58567,            0.042992,            0.023287,            0.002272,           0.0016029,           0.0016029,           0.0016029
                 252,            0.049124,             0.02946,           0.0018644,             0.98997,             0.73014,             0.73782,             0.58726,            0.043366,            0.023189,           0.0022883,           0.0015795,           0.0015795,           0.0015795
                 253,            0.047647,            0.025551,           0.0016591,             0.99108,             0.72846,             0.73786,             0.58587,             0.04329,            0.023136,           0.0023118,           0.0015566,           0.0015566,           0.0015566
                 254,            0.049834,            0.028487,           0.0019403,             0.98779,             0.73166,             0.73756,             0.58744,            0.043303,            0.023182,           0.0023265,           0.0015341,           0.0015341,           0.0015341
                 255,            0.051724,            0.032621,           0.0021241,             0.98504,             0.73185,             0.73855,             0.58739,            0.043037,            0.023059,           0.0022627,           0.0015121,           0.0015121,           0.0015121
                 256,            0.046696,            0.024179,           0.0018465,             0.99232,             0.72366,             0.73809,             0.58764,            0.043092,            0.023031,           0.0022695,           0.0014905,           0.0014905,           0.0014905
                 257,            0.048875,             0.03002,           0.0021579,             0.99047,             0.72706,             0.73799,             0.58721,            0.042922,            0.023044,           0.0022542,           0.0014693,           0.0014693,           0.0014693
                 258,            0.048683,            0.026176,           0.0019025,             0.99111,             0.72945,             0.73905,             0.58798,            0.042881,             0.02314,           0.0022153,           0.0014486,           0.0014486,           0.0014486
                 259,            0.050995,            0.030362,           0.0022192,             0.99241,             0.72987,             0.73957,             0.58697,            0.042961,            0.023201,           0.0022299,           0.0014283,           0.0014283,           0.0014283
                 260,            0.050969,             0.03075,           0.0018993,              0.9918,             0.72931,             0.74009,             0.58744,            0.042716,            0.023124,           0.0022494,           0.0014084,           0.0014084,           0.0014084
                 261,            0.048102,            0.027131,           0.0018608,              0.9926,             0.72932,             0.74039,             0.58714,            0.043133,            0.023035,           0.0022781,            0.001389,            0.001389,            0.001389
                 262,            0.048995,            0.027078,           0.0019906,             0.99108,              0.7285,             0.73859,             0.58658,            0.043142,            0.023145,           0.0022658,           0.0013701,           0.0013701,           0.0013701
                 263,            0.051211,            0.031403,           0.0019249,             0.99002,             0.72952,             0.73772,             0.58655,            0.043063,            0.023056,           0.0022444,           0.0013516,           0.0013516,           0.0013516
                 264,            0.049425,            0.029769,           0.0019999,             0.99048,              0.7293,             0.73876,             0.58739,            0.043233,            0.023088,           0.0022489,           0.0013336,           0.0013336,           0.0013336
                 265,            0.050836,            0.031053,           0.0018021,             0.99064,             0.72734,             0.73881,             0.58829,            0.042982,            0.023125,           0.0023097,            0.001316,            0.001316,            0.001316
                 266,              0.0508,            0.031072,           0.0019583,             0.99228,             0.72941,             0.73904,             0.58816,            0.042986,            0.023074,           0.0022672,           0.0012989,           0.0012989,           0.0012989
                 267,            0.050656,            0.029069,           0.0020274,             0.99093,             0.72945,             0.73869,             0.58874,            0.043004,            0.023243,           0.0022951,           0.0012822,           0.0012822,           0.0012822
                 268,            0.049277,            0.027898,           0.0018318,             0.99089,             0.72873,             0.73926,             0.58666,            0.042958,            0.023219,           0.0023078,            0.001266,            0.001266,            0.001266
                 269,            0.047349,             0.02545,           0.0019095,             0.99122,             0.72958,             0.73897,              0.5851,            0.043246,            0.023362,           0.0023364,           0.0012503,           0.0012503,           0.0012503
                 270,            0.049732,            0.031586,           0.0017449,             0.99057,             0.72955,             0.73844,             0.58525,            0.043215,            0.023294,           0.0023647,            0.001235,            0.001235,            0.001235
                 271,            0.049669,            0.027906,           0.0020606,             0.98925,             0.73083,               0.739,              0.5867,            0.043097,            0.023168,           0.0023218,           0.0012202,           0.0012202,           0.0012202
                 272,            0.050829,            0.035273,           0.0020383,             0.99047,             0.73098,             0.73879,             0.58802,            0.043045,            0.023103,             0.00226,           0.0012059,           0.0012059,           0.0012059
                 273,            0.049812,            0.028626,           0.0019294,              0.9922,             0.72943,             0.73918,             0.58795,            0.042979,            0.023042,           0.0022511,           0.0011921,           0.0011921,           0.0011921
                 274,            0.048354,            0.028729,           0.0019115,             0.99103,             0.72982,             0.73905,              0.5886,            0.043061,            0.023033,           0.0022677,           0.0011787,           0.0011787,           0.0011787
                 275,            0.047722,            0.025626,           0.0017637,             0.99051,             0.72838,             0.73919,             0.59018,            0.043157,            0.022927,            0.002281,           0.0011658,           0.0011658,           0.0011658
                 276,            0.050532,            0.030095,           0.0019219,             0.99111,             0.72693,             0.73837,             0.58988,            0.043009,            0.023081,           0.0023199,           0.0011533,           0.0011533,           0.0011533
                 277,            0.049741,            0.029154,           0.0018614,             0.99164,             0.72834,             0.74015,             0.58881,             0.04307,            0.022921,           0.0022831,           0.0011414,           0.0011414,           0.0011414
                 278,            0.048042,            0.026942,           0.0019022,              0.9915,             0.72979,             0.74024,             0.58728,            0.043086,            0.023062,           0.0023121,           0.0011299,           0.0011299,           0.0011299
                 279,            0.049338,            0.029148,           0.0021546,             0.98997,             0.72917,             0.73802,             0.58678,            0.043091,            0.023176,           0.0022882,           0.0011189,           0.0011189,           0.0011189
                 280,            0.051018,            0.030063,           0.0019524,             0.99013,             0.73042,             0.73914,              0.5882,            0.042879,            0.023094,           0.0022769,           0.0011084,           0.0011084,           0.0011084
                 281,            0.052133,             0.03272,           0.0020384,             0.98912,             0.73056,             0.74016,             0.58775,            0.042683,            0.023096,           0.0022538,           0.0010983,           0.0010983,           0.0010983
                 282,            0.052006,            0.034109,           0.0018111,             0.99171,             0.73042,             0.74034,             0.58805,            0.042576,            0.022937,            0.002239,           0.0010888,           0.0010888,           0.0010888
                 283,            0.049922,            0.030239,           0.0018383,              0.9931,             0.72731,             0.73899,             0.58828,            0.042668,            0.023096,           0.0022456,           0.0010797,           0.0010797,           0.0010797
                 284,            0.050711,            0.032003,           0.0017009,             0.99111,              0.7287,             0.73916,               0.588,            0.042578,            0.023125,           0.0022271,           0.0010711,           0.0010711,           0.0010711
                 285,            0.050949,            0.031438,           0.0017026,             0.99072,              0.7297,              0.7387,             0.58691,            0.042777,            0.023269,           0.0022915,            0.001063,            0.001063,            0.001063
                 286,            0.050779,            0.031083,           0.0021803,              0.9903,             0.72834,             0.73887,             0.58953,            0.042799,            0.022969,           0.0022372,           0.0010554,           0.0010554,           0.0010554
                 287,            0.050325,            0.031492,           0.0017409,             0.99141,             0.72679,             0.73863,             0.58824,            0.042928,            0.023199,             0.00226,           0.0010483,           0.0010483,           0.0010483
                 288,            0.050136,            0.029422,           0.0018437,             0.99055,             0.72778,             0.73963,             0.58816,            0.042872,            0.023246,           0.0022868,           0.0010416,           0.0010416,           0.0010416
                 289,            0.050161,            0.029927,           0.0018382,             0.99025,             0.72987,             0.73922,             0.58893,            0.042633,            0.023176,           0.0022515,           0.0010355,           0.0010355,           0.0010355
                 290,            0.052415,            0.032692,           0.0019737,             0.99112,             0.72887,             0.73853,             0.58937,            0.042659,            0.022964,           0.0022157,           0.0010298,           0.0010298,           0.0010298
                 291,            0.050224,             0.03156,           0.0019977,             0.99096,              0.7293,             0.73832,              0.5892,            0.042644,            0.022909,            0.002193,           0.0010247,           0.0010247,           0.0010247
                 292,            0.047613,            0.025632,           0.0017082,             0.99101,             0.72971,             0.73955,             0.58984,             0.04266,            0.022969,           0.0021961,             0.00102,             0.00102,             0.00102
                 293,            0.049395,            0.029961,           0.0019157,             0.98921,             0.73046,             0.73869,             0.58934,             0.04286,            0.023062,           0.0021869,           0.0010158,           0.0010158,           0.0010158
                 294,            0.048556,              0.0288,           0.0018961,             0.99088,              0.7289,             0.73881,             0.58941,            0.042787,            0.023078,           0.0022162,           0.0010121,           0.0010121,           0.0010121
                 295,            0.051526,            0.034101,           0.0019244,             0.98919,             0.72874,              0.7381,             0.58909,             0.04279,            0.022866,           0.0022075,           0.0010089,           0.0010089,           0.0010089
                 296,             0.05089,            0.032611,           0.0018568,              0.9907,             0.72872,             0.73869,              0.5885,            0.042929,            0.023016,           0.0022541,           0.0010062,           0.0010062,           0.0010062
                 297,             0.04777,            0.025545,           0.0019263,             0.99132,             0.72751,             0.73893,             0.58955,            0.042912,            0.023032,           0.0022439,           0.0010039,           0.0010039,           0.0010039
                 298,            0.048723,            0.028762,            0.001914,             0.98985,             0.73087,             0.73863,             0.58989,            0.042648,            0.023026,           0.0022005,           0.0010022,           0.0010022,           0.0010022
                 299,            0.049291,            0.029807,           0.0020267,             0.99034,             0.73081,             0.73896,              0.5888,            0.042623,             0.02302,           0.0022178,            0.001001,            0.001001,            0.001001
