               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 170,            0.097654,            0.073801,                   0,             0.95963,               0.939,             0.96123,             0.40885,            0.085402,            0.072786,                   0,           0.0046105,           0.0046105,           0.0046105
                 171,            0.097101,            0.073627,                   0,             0.96021,             0.94227,             0.96264,             0.40975,             0.08529,            0.072623,                   0,           0.0045644,           0.0045644,           0.0045644
                 172,             0.09941,            0.077342,                   0,             0.96248,              0.9416,             0.96352,             0.41239,            0.085322,             0.07298,                   0,           0.0045184,           0.0045184,           0.0045184
                 173,            0.097781,            0.072006,                   0,             0.95789,             0.94001,             0.96088,             0.41034,            0.085421,            0.072617,                   0,           0.0044724,           0.0044724,           0.0044724
                 174,             0.09925,             0.07533,                   0,             0.95903,             0.93738,             0.96234,             0.41198,            0.085338,            0.072516,                   0,           0.0044266,           0.0044266,           0.0044266
                 175,             0.09697,            0.071938,                   0,             0.95832,              0.9421,             0.96173,             0.41267,            0.085242,            0.072504,                   0,           0.0043809,           0.0043809,           0.0043809
                 176,            0.098583,            0.075608,                   0,             0.95993,             0.94059,             0.96183,             0.41383,            0.085165,            0.072715,                   0,           0.0043353,           0.0043353,           0.0043353
                 177,            0.098356,            0.073376,                   0,             0.96076,             0.93963,             0.96265,             0.41534,            0.085126,             0.07249,                   0,           0.0042899,           0.0042899,           0.0042899
                 178,            0.098079,            0.076018,                   0,             0.96082,              0.9421,             0.96385,             0.41689,            0.084991,            0.072459,                   0,           0.0042445,           0.0042445,           0.0042445
                 179,            0.099126,            0.076051,                   0,             0.96414,              0.9411,             0.96405,             0.41698,             0.08498,            0.072465,                   0,           0.0041994,           0.0041994,           0.0041994
                 180,             0.09821,            0.074543,                   0,             0.96682,              0.9359,             0.96274,             0.41283,            0.085197,            0.072518,                   0,           0.0041543,           0.0041543,           0.0041543
                 181,            0.096516,            0.073544,                   0,             0.96477,             0.94074,             0.96387,             0.41482,            0.085093,            0.072558,                   0,           0.0041094,           0.0041094,           0.0041094
                 182,            0.097067,            0.073834,                   0,             0.96526,             0.93589,             0.96247,             0.41357,            0.085108,            0.072513,                   0,           0.0040647,           0.0040647,           0.0040647
                 183,             0.10147,             0.08018,                   0,             0.95736,             0.94448,             0.96309,             0.41385,             0.08511,            0.072481,                   0,           0.0040201,           0.0040201,           0.0040201
                 184,            0.098522,            0.074086,                   0,             0.96128,              0.9401,             0.96259,             0.41694,            0.084925,            0.072339,                   0,           0.0039757,           0.0039757,           0.0039757
                 185,             0.10047,            0.080234,                   0,             0.96034,             0.94343,             0.96371,             0.41867,            0.084926,            0.072569,                   0,           0.0039314,           0.0039314,           0.0039314
                 186,            0.098332,            0.073969,                   0,             0.95983,             0.94703,             0.96517,             0.41495,             0.08503,            0.072807,                   0,           0.0038873,           0.0038873,           0.0038873
                 187,            0.096776,            0.072441,                   0,             0.96206,             0.94544,             0.96456,             0.41473,             0.08501,            0.072796,                   0,           0.0038434,           0.0038434,           0.0038434
                 188,            0.098251,            0.074713,                   0,             0.96275,             0.93997,             0.96375,             0.41726,            0.084942,            0.072451,                   0,           0.0037997,           0.0037997,           0.0037997
                 189,            0.096422,            0.072894,                   0,             0.96435,               0.938,             0.96335,              0.4175,            0.084913,            0.072645,                   0,           0.0037562,           0.0037562,           0.0037562
                 190,            0.096099,            0.069559,                   0,             0.96002,             0.94194,             0.96212,             0.41441,            0.085031,            0.072802,                   0,           0.0037128,           0.0037128,           0.0037128
                 191,            0.099205,            0.075637,                   0,             0.96246,             0.94437,             0.96448,             0.41798,            0.084832,            0.072646,                   0,           0.0036697,           0.0036697,           0.0036697
                 192,            0.099681,            0.080045,                   0,             0.95834,             0.94456,             0.96344,             0.41485,            0.084965,            0.072781,                   0,           0.0036267,           0.0036267,           0.0036267
                 193,            0.098644,            0.074471,                   0,             0.96114,             0.94494,             0.96433,             0.41823,            0.084814,            0.072605,                   0,            0.003584,            0.003584,            0.003584
                 194,            0.097578,            0.075312,                   0,             0.96169,             0.94442,              0.9656,             0.42079,            0.084768,            0.072631,                   0,           0.0035415,           0.0035415,           0.0035415
                 195,            0.097933,             0.07401,                   0,             0.95866,             0.94827,             0.96495,             0.42022,            0.084801,            0.072533,                   0,           0.0034991,           0.0034991,           0.0034991
                 196,            0.095283,            0.070926,                   0,             0.96154,             0.94403,             0.96461,             0.41874,             0.08481,            0.072579,                   0,            0.003457,            0.003457,            0.003457
                 197,             0.09808,            0.074982,                   0,             0.96415,              0.9447,             0.96629,             0.41937,            0.084673,            0.072553,                   0,           0.0034152,           0.0034152,           0.0034152
                 198,            0.098072,            0.076198,                   0,             0.96021,             0.94671,             0.96509,             0.41753,            0.084741,            0.072712,                   0,           0.0033735,           0.0033735,           0.0033735
                 199,            0.097347,            0.073333,                   0,             0.96254,             0.94344,               0.965,             0.41721,            0.084833,            0.072682,                   0,           0.0033321,           0.0033321,           0.0033321
                 200,            0.095535,            0.070421,                   0,             0.96418,             0.94328,             0.96518,             0.41828,            0.084815,            0.072661,                   0,           0.0032909,           0.0032909,           0.0032909
                 201,            0.099602,            0.075298,                   0,             0.96125,             0.94562,             0.96475,             0.41965,            0.084785,            0.072562,                   0,             0.00325,             0.00325,             0.00325
                 202,            0.098204,            0.073708,                   0,             0.96382,             0.94183,             0.96509,             0.41921,            0.084783,            0.072529,                   0,           0.0032093,           0.0032093,           0.0032093
                 203,            0.098112,            0.075591,                   0,             0.96386,             0.94663,             0.96553,             0.42357,             0.08462,            0.072405,                   0,           0.0031689,           0.0031689,           0.0031689
                 204,            0.099203,            0.076064,                   0,             0.96573,             0.94705,             0.96787,             0.42662,            0.084537,            0.072276,                   0,           0.0031287,           0.0031287,           0.0031287
                 205,            0.096705,             0.07502,                   0,             0.96205,             0.94881,               0.967,             0.42314,            0.084655,            0.072387,                   0,           0.0030888,           0.0030888,           0.0030888
                 206,            0.099151,            0.077174,                   0,             0.95881,             0.95057,             0.96773,             0.42289,            0.084595,            0.072251,                   0,           0.0030491,           0.0030491,           0.0030491
                 207,            0.097369,            0.076432,                   0,             0.95991,             0.94763,             0.96688,             0.42411,            0.084493,            0.072265,                   0,           0.0030097,           0.0030097,           0.0030097
                 208,            0.097184,            0.075521,                   0,             0.96455,             0.94562,             0.96593,             0.42485,            0.084419,            0.072049,                   0,           0.0029706,           0.0029706,           0.0029706
                 209,            0.097758,            0.077882,                   0,             0.96319,             0.94428,             0.96749,             0.42782,            0.084375,            0.071991,                   0,           0.0029318,           0.0029318,           0.0029318
                 210,             0.09958,            0.077913,                   0,             0.95354,             0.91477,             0.96236,             0.42385,            0.084852,             0.07212,                   0,           0.0028932,           0.0028932,           0.0028932
                 211,            0.097328,            0.075516,                   0,             0.95513,             0.93364,             0.96543,             0.42507,            0.084731,            0.072094,                   0,            0.002855,            0.002855,            0.002855
                 212,            0.096035,            0.070628,                   0,             0.95672,             0.93842,             0.96575,             0.42576,            0.084572,            0.072166,                   0,            0.002817,            0.002817,            0.002817
                 213,            0.096419,            0.071002,                   0,             0.96212,             0.94009,             0.96751,             0.42533,            0.084513,            0.072165,                   0,           0.0027793,           0.0027793,           0.0027793
                 214,            0.099233,            0.079199,                   0,             0.96225,             0.94328,             0.96733,             0.42812,             0.08446,            0.072135,                   0,           0.0027419,           0.0027419,           0.0027419
                 215,            0.096985,            0.074298,                   0,             0.96133,              0.9477,             0.96826,             0.42852,             0.08441,            0.072096,                   0,           0.0027048,           0.0027048,           0.0027048
                 216,            0.096375,            0.073245,                   0,             0.96356,             0.94621,             0.96726,              0.4268,            0.084459,             0.07209,                   0,           0.0026681,           0.0026681,           0.0026681
                 217,             0.09625,            0.072115,                   0,             0.96439,             0.94747,             0.96878,             0.42769,            0.084408,            0.071986,                   0,           0.0026316,           0.0026316,           0.0026316
                 218,            0.096684,             0.07304,                   0,             0.96484,             0.94953,             0.96921,             0.42876,            0.084384,            0.071903,                   0,           0.0025954,           0.0025954,           0.0025954
                 219,            0.096875,            0.073453,                   0,             0.96348,              0.9505,             0.97022,             0.42977,            0.084307,            0.071969,                   0,           0.0025596,           0.0025596,           0.0025596
                 220,            0.098751,            0.078295,                   0,             0.96421,             0.95037,              0.9695,             0.42845,            0.084333,            0.072222,                   0,           0.0025241,           0.0025241,           0.0025241
                 221,            0.097035,            0.076537,                   0,             0.96451,             0.94947,             0.96853,             0.42849,            0.084328,            0.072447,                   0,           0.0024889,           0.0024889,           0.0024889
                 222,            0.097591,            0.076148,                   0,              0.9632,             0.95057,             0.96752,             0.42819,            0.084259,            0.072297,                   0,           0.0024541,           0.0024541,           0.0024541
                 223,            0.097044,             0.07766,                   0,              0.9614,             0.95149,             0.96843,             0.42909,            0.084204,            0.072207,                   0,           0.0024195,           0.0024195,           0.0024195
                 224,             0.09648,            0.075125,                   0,             0.96718,             0.94864,             0.96911,             0.42878,            0.084215,            0.072245,                   0,           0.0023854,           0.0023854,           0.0023854
                 225,            0.095502,             0.07443,                   0,             0.96295,             0.95155,             0.96848,             0.42925,            0.084191,            0.072207,                   0,           0.0023515,           0.0023515,           0.0023515
                 226,            0.094041,            0.068245,                   0,             0.96077,             0.94998,             0.96655,             0.42721,            0.084246,            0.072367,                   0,            0.002318,            0.002318,            0.002318
                 227,            0.097896,            0.076157,                   0,             0.96556,             0.94661,             0.96908,             0.42686,            0.084211,            0.072386,                   0,           0.0022849,           0.0022849,           0.0022849
                 228,            0.095603,            0.072357,                   0,             0.96265,              0.9509,             0.96959,             0.42751,            0.084171,            0.072308,                   0,           0.0022521,           0.0022521,           0.0022521
                 229,             0.09633,            0.073332,                   0,             0.96321,             0.95098,             0.96851,             0.42835,            0.084109,            0.072177,                   0,           0.0022196,           0.0022196,           0.0022196
                 230,            0.098794,            0.079837,                   0,             0.96445,             0.95115,             0.96963,             0.42923,            0.084106,            0.071984,                   0,           0.0021876,           0.0021876,           0.0021876
                 231,            0.096136,            0.074269,                   0,             0.96407,             0.95207,             0.97037,             0.42973,            0.084104,            0.071997,                   0,           0.0021558,           0.0021558,           0.0021558
                 232,            0.095649,             0.07046,                   0,             0.96705,             0.94913,             0.97123,             0.43028,            0.084122,            0.071961,                   0,           0.0021245,           0.0021245,           0.0021245
                 233,            0.093607,            0.066913,                   0,             0.96134,             0.95431,             0.97063,             0.42921,            0.084179,            0.072074,                   0,           0.0020935,           0.0020935,           0.0020935
                 234,            0.096491,            0.076324,                   0,             0.96767,             0.94795,             0.96969,             0.42877,            0.084173,             0.07205,                   0,           0.0020629,           0.0020629,           0.0020629
                 235,            0.096772,             0.07714,                   0,             0.96567,             0.94969,             0.96871,             0.42932,            0.084138,            0.071988,                   0,           0.0020327,           0.0020327,           0.0020327
                 236,            0.096649,            0.074937,                   0,             0.95716,             0.95157,             0.96947,             0.43062,            0.084119,            0.071902,                   0,           0.0020028,           0.0020028,           0.0020028
                 237,            0.093978,            0.068129,                   0,             0.96048,              0.9469,             0.96965,             0.43089,            0.084129,            0.071892,                   0,           0.0019734,           0.0019734,           0.0019734
                 238,            0.094324,            0.069124,                   0,             0.95827,             0.95098,             0.96909,             0.43161,            0.084185,             0.07197,                   0,           0.0019443,           0.0019443,           0.0019443
                 239,            0.095483,            0.073741,                   0,              0.9648,             0.94854,             0.96947,             0.43283,            0.084153,            0.071925,                   0,           0.0019156,           0.0019156,           0.0019156
                 240,            0.096582,            0.074288,                   0,             0.96486,             0.94847,             0.96961,             0.43381,            0.084075,            0.071951,                   0,           0.0018873,           0.0018873,           0.0018873
                 241,            0.096254,            0.071471,                   0,             0.96236,             0.94897,             0.96839,             0.43324,            0.084093,            0.071993,                   0,           0.0018594,           0.0018594,           0.0018594
                 242,             0.09559,            0.072157,                   0,             0.96304,             0.94872,             0.96872,             0.43323,            0.084062,            0.071951,                   0,           0.0018319,           0.0018319,           0.0018319
                 243,            0.093935,            0.070216,                   0,             0.96315,             0.94964,             0.96809,             0.43368,            0.084042,            0.071942,                   0,           0.0018048,           0.0018048,           0.0018048
                 244,            0.093596,            0.068395,                   0,             0.96465,             0.94939,             0.96945,             0.43392,             0.08399,            0.071907,                   0,           0.0017781,           0.0017781,           0.0017781
                 245,            0.095324,            0.072036,                   0,             0.96606,             0.94918,             0.96953,             0.43558,            0.083926,            0.072015,                   0,           0.0017519,           0.0017519,           0.0017519
                 246,            0.095035,             0.07303,                   0,             0.96493,             0.95115,             0.97004,             0.43589,            0.083902,            0.072064,                   0,            0.001726,            0.001726,            0.001726
                 247,            0.097431,            0.076927,                   0,              0.9703,             0.94704,             0.97085,             0.43625,            0.083871,            0.072001,                   0,           0.0017005,           0.0017005,           0.0017005
                 248,            0.095844,            0.073665,                   0,             0.97022,             0.94797,             0.97155,             0.43548,            0.083917,            0.072048,                   0,           0.0016755,           0.0016755,           0.0016755
                 249,            0.096659,            0.075719,                   0,             0.96754,             0.94948,             0.97029,             0.43498,            0.083915,            0.072033,                   0,           0.0016509,           0.0016509,           0.0016509
                 250,            0.097652,            0.078245,                   0,             0.96456,             0.95325,             0.97154,             0.43543,            0.083862,            0.071966,                   0,           0.0016267,           0.0016267,           0.0016267
                 251,            0.095768,             0.07183,                   0,             0.96956,             0.94744,             0.97111,             0.43601,            0.083855,            0.071946,                   0,           0.0016029,           0.0016029,           0.0016029
                 252,            0.096437,            0.073917,                   0,             0.96913,             0.94699,             0.97086,             0.43678,            0.083844,            0.071914,                   0,           0.0015795,           0.0015795,           0.0015795
                 253,            0.099594,            0.080403,                   0,             0.96575,             0.94981,              0.9703,             0.43646,            0.083835,            0.071885,                   0,           0.0015566,           0.0015566,           0.0015566
                 254,            0.093049,            0.066106,                   0,             0.96634,             0.94922,             0.97077,             0.43732,            0.083802,            0.071812,                   0,           0.0015341,           0.0015341,           0.0015341
                 255,            0.096086,            0.073046,                   0,             0.96548,             0.94896,             0.97046,             0.43679,            0.083814,            0.071858,                   0,           0.0015121,           0.0015121,           0.0015121
                 256,            0.095178,            0.070848,                   0,             0.96625,             0.94788,             0.96972,             0.43496,            0.083885,            0.072034,                   0,           0.0014905,           0.0014905,           0.0014905
                 257,            0.093671,             0.06963,                   0,             0.96789,             0.94545,             0.97006,             0.43547,            0.083904,             0.07204,                   0,           0.0014693,           0.0014693,           0.0014693
                 258,            0.094805,            0.073656,                   0,             0.96698,              0.9473,             0.97021,             0.43415,            0.083899,            0.072085,                   0,           0.0014486,           0.0014486,           0.0014486
                 259,            0.096178,            0.076198,                   0,             0.96832,             0.94748,             0.97002,             0.43543,            0.083864,             0.07199,                   0,           0.0014283,           0.0014283,           0.0014283
                 260,            0.096349,            0.074916,                   0,             0.96805,             0.94621,              0.9685,             0.43535,            0.083879,            0.071999,                   0,           0.0014084,           0.0014084,           0.0014084
                 261,            0.096126,            0.074606,                   0,             0.96754,             0.94653,             0.96888,             0.43474,            0.083875,            0.071956,                   0,            0.001389,            0.001389,            0.001389
                 262,            0.095326,            0.071371,                   0,             0.96713,             0.94662,             0.96892,             0.43529,            0.083871,            0.071998,                   0,           0.0013701,           0.0013701,           0.0013701
                 263,            0.095874,            0.072629,                   0,             0.96782,             0.94579,             0.96894,             0.43535,            0.083849,            0.072013,                   0,           0.0013516,           0.0013516,           0.0013516
                 264,            0.096566,            0.077258,                   0,             0.96765,             0.94744,             0.97001,               0.436,            0.083802,            0.071991,                   0,           0.0013336,           0.0013336,           0.0013336
                 265,            0.097504,            0.074849,                   0,             0.96845,             0.94738,             0.97042,             0.43763,            0.083735,            0.071955,                   0,            0.001316,            0.001316,            0.001316
                 266,            0.098845,             0.08059,                   0,             0.96759,             0.94794,              0.9697,             0.43838,            0.083686,            0.071909,                   0,           0.0012989,           0.0012989,           0.0012989
                 267,             0.09653,            0.074659,                   0,             0.96701,             0.94787,             0.96968,             0.43891,            0.083707,            0.071828,                   0,           0.0012822,           0.0012822,           0.0012822
                 268,            0.096183,            0.073987,                   0,             0.96544,             0.94839,                0.97,             0.43909,            0.083708,            0.071879,                   0,            0.001266,            0.001266,            0.001266
                 269,            0.096352,            0.075239,                   0,             0.96517,             0.94755,             0.96902,             0.43832,            0.083734,            0.071938,                   0,           0.0012503,           0.0012503,           0.0012503
                 270,            0.093424,             0.07103,                   0,              0.9644,             0.94998,             0.97011,              0.4385,            0.083714,            0.071931,                   0,            0.001235,            0.001235,            0.001235
                 271,            0.095223,            0.074475,                   0,             0.96642,              0.9477,              0.9702,             0.43853,            0.083712,            0.071945,                   0,           0.0012202,           0.0012202,           0.0012202
                 272,            0.095339,             0.07305,                   0,             0.96562,             0.94964,             0.97075,             0.43835,            0.083712,            0.072015,                   0,           0.0012059,           0.0012059,           0.0012059
                 273,            0.096737,            0.076673,                   0,             0.96662,             0.94931,              0.9702,             0.43864,            0.083662,            0.072016,                   0,           0.0011921,           0.0011921,           0.0011921
                 274,            0.095398,            0.073599,                   0,             0.96971,             0.94788,               0.971,              0.4386,            0.083632,            0.071979,                   0,           0.0011787,           0.0011787,           0.0011787
                 275,            0.096169,            0.076225,                   0,             0.96897,             0.94855,             0.97066,             0.43878,            0.083625,            0.072008,                   0,           0.0011658,           0.0011658,           0.0011658
                 276,            0.096815,            0.075709,                   0,             0.96671,             0.95129,             0.97124,             0.43909,            0.083628,             0.07199,                   0,           0.0011533,           0.0011533,           0.0011533
                 277,            0.097295,            0.075947,                   0,             0.97164,             0.94729,             0.97173,             0.43959,            0.083624,            0.072059,                   0,           0.0011414,           0.0011414,           0.0011414
                 278,            0.095524,            0.073233,                   0,             0.97148,             0.94847,             0.97179,             0.43947,            0.083624,            0.072099,                   0,           0.0011299,           0.0011299,           0.0011299
                 279,            0.096053,            0.074034,                   0,             0.96712,              0.9514,             0.97121,             0.43901,            0.083623,            0.072067,                   0,           0.0011189,           0.0011189,           0.0011189
                 280,            0.095262,            0.072201,                   0,             0.96559,              0.9523,             0.97119,             0.44008,            0.083596,            0.072064,                   0,           0.0011084,           0.0011084,           0.0011084
                 281,            0.092621,            0.068274,                   0,             0.96966,             0.94808,             0.97132,             0.44002,            0.083569,            0.072068,                   0,           0.0010983,           0.0010983,           0.0010983
                 282,            0.093814,            0.068885,                   0,             0.96505,             0.95165,             0.97091,             0.43954,            0.083588,            0.072053,                   0,           0.0010888,           0.0010888,           0.0010888
                 283,            0.094904,            0.071447,                   0,             0.96857,             0.94769,             0.97021,             0.43974,             0.08361,            0.071884,                   0,           0.0010797,           0.0010797,           0.0010797
                 284,            0.096134,            0.074959,                   0,             0.96749,              0.9478,             0.97014,             0.44038,            0.083612,            0.071786,                   0,           0.0010711,           0.0010711,           0.0010711
                 285,             0.09252,            0.068721,                   0,             0.96839,             0.94702,             0.96992,             0.44027,             0.08365,            0.071811,                   0,            0.001063,            0.001063,            0.001063
                 286,            0.095576,            0.075416,                   0,             0.96751,             0.94755,             0.96987,             0.44022,            0.083653,            0.071834,                   0,           0.0010554,           0.0010554,           0.0010554
                 287,            0.095192,            0.076142,                   0,             0.97066,             0.94527,             0.97105,             0.44066,            0.083642,             0.07185,                   0,           0.0010483,           0.0010483,           0.0010483
                 288,            0.095729,            0.074247,                   0,             0.96936,             0.94721,              0.9712,             0.44071,            0.083645,            0.071877,                   0,           0.0010416,           0.0010416,           0.0010416
                 289,            0.096906,            0.076139,                   0,             0.97085,             0.94603,             0.97075,             0.44042,            0.083656,            0.071924,                   0,           0.0010355,           0.0010355,           0.0010355
                 290,            0.096648,            0.076417,                   0,             0.96809,              0.9482,             0.97008,             0.43997,            0.083656,            0.071972,                   0,           0.0010298,           0.0010298,           0.0010298
                 291,            0.096328,            0.077907,                   0,             0.97127,             0.94529,             0.97018,             0.44043,            0.083645,            0.071915,                   0,           0.0010247,           0.0010247,           0.0010247
                 292,            0.095848,            0.074984,                   0,             0.96997,             0.94805,             0.97088,             0.44028,            0.083621,            0.071896,                   0,             0.00102,             0.00102,             0.00102
                 293,            0.097041,            0.075901,                   0,             0.96903,              0.9473,             0.96984,              0.4406,             0.08359,            0.071897,                   0,           0.0010158,           0.0010158,           0.0010158
                 294,            0.096786,            0.076906,                   0,              0.9711,             0.94611,             0.97041,             0.44118,            0.083579,            0.071901,                   0,           0.0010121,           0.0010121,           0.0010121
                 295,            0.097476,            0.076842,                   0,             0.97113,             0.94687,             0.97156,             0.44167,            0.083566,             0.07179,                   0,           0.0010089,           0.0010089,           0.0010089
                 296,            0.095279,             0.07281,                   0,             0.97088,             0.94755,             0.97159,             0.44175,            0.083556,             0.07186,                   0,           0.0010062,           0.0010062,           0.0010062
                 297,            0.098629,            0.079578,                   0,             0.97029,              0.9469,             0.97086,             0.44207,            0.083539,            0.071852,                   0,           0.0010039,           0.0010039,           0.0010039
                 298,            0.096963,            0.076517,                   0,             0.97024,               0.948,             0.97115,             0.44242,            0.083542,            0.071886,                   0,           0.0010022,           0.0010022,           0.0010022
                 299,            0.093854,            0.073919,                   0,              0.9705,             0.94808,             0.97184,             0.44124,            0.083559,            0.071878,                   0,            0.001001,            0.001001,            0.001001
