               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.058636,            0.033304,          0.00051713,             0.76389,             0.66139,             0.66611,             0.47899,             0.04613,            0.028646,          0.00092509,           0.0051704,           0.0051704,           0.0051704
                 159,            0.056479,            0.031246,          0.00049456,             0.76616,             0.66216,             0.66693,             0.47916,            0.046111,            0.028629,          0.00092518,           0.0051234,           0.0051234,           0.0051234
                 160,            0.057342,            0.033721,          0.00050716,             0.77339,             0.66274,              0.6674,             0.47934,            0.046075,            0.028608,          0.00090771,           0.0050765,           0.0050765,           0.0050765
                 161,            0.056027,            0.031034,          0.00054215,             0.76882,             0.66265,             0.66723,             0.47921,            0.046064,            0.028622,          0.00090711,           0.0050296,           0.0050296,           0.0050296
                 162,            0.056471,             0.03205,          0.00053529,             0.76862,              0.6622,             0.66695,             0.47919,            0.046049,            0.028639,          0.00091339,           0.0049828,           0.0049828,           0.0049828
                 163,            0.057127,            0.033594,          0.00051407,             0.77026,             0.66282,             0.66743,             0.47923,            0.046039,             0.02863,          0.00090467,            0.004936,            0.004936,            0.004936
                 164,             0.05617,            0.031968,          0.00047364,             0.80314,             0.65973,             0.66706,             0.47914,             0.04603,            0.028622,          0.00090465,           0.0048893,           0.0048893,           0.0048893
                 165,            0.057369,            0.033167,          0.00047932,             0.79932,             0.65975,             0.66675,             0.47924,            0.046012,            0.028623,          0.00088664,           0.0048426,           0.0048426,           0.0048426
                 166,            0.057128,            0.032466,          0.00053408,             0.79912,             0.65962,             0.66702,              0.4794,            0.046013,            0.028618,          0.00088266,            0.004796,            0.004796,            0.004796
                 167,            0.054781,             0.03003,          0.00051689,             0.80144,             0.65953,             0.66697,             0.47926,            0.046011,            0.028601,          0.00088736,           0.0047495,           0.0047495,           0.0047495
                 168,             0.05616,            0.031973,          0.00045989,             0.80348,             0.65934,             0.66676,             0.47945,            0.045999,            0.028598,          0.00087713,           0.0047031,           0.0047031,           0.0047031
                 169,            0.056623,            0.031929,          0.00047819,             0.80686,             0.65962,             0.66707,             0.47947,            0.045991,            0.028587,          0.00088224,           0.0046568,           0.0046568,           0.0046568
                 170,            0.057393,            0.032737,          0.00048683,             0.80375,             0.65973,             0.66691,             0.47948,            0.045974,            0.028567,          0.00087231,           0.0046105,           0.0046105,           0.0046105
                 171,            0.057361,            0.032517,          0.00046088,             0.78873,              0.6613,             0.66697,              0.4797,            0.045976,            0.028583,          0.00087794,           0.0045644,           0.0045644,           0.0045644
                 172,            0.057668,            0.033186,          0.00054478,             0.79202,             0.66114,             0.66721,             0.47969,            0.045965,            0.028575,          0.00087415,           0.0045184,           0.0045184,           0.0045184
                 173,             0.05745,            0.033275,          0.00045827,             0.77303,             0.66363,             0.66736,             0.47996,            0.045952,            0.028577,          0.00088105,           0.0044724,           0.0044724,           0.0044724
                 174,              0.0569,            0.033478,          0.00055622,             0.79282,             0.66119,             0.66735,             0.48014,            0.045932,            0.028566,          0.00086862,           0.0044266,           0.0044266,           0.0044266
                 175,            0.055898,            0.031833,          0.00049807,             0.78052,             0.66129,             0.66743,             0.48004,            0.045927,            0.028561,          0.00087585,           0.0043809,           0.0043809,           0.0043809
                 176,            0.057064,            0.033543,          0.00049765,             0.77842,              0.6609,             0.66721,             0.48011,             0.04591,            0.028569,           0.0008733,           0.0043353,           0.0043353,           0.0043353
                 177,            0.056914,            0.033828,          0.00047734,             0.80683,              0.6588,               0.667,             0.48022,            0.045899,            0.028555,          0.00087657,           0.0042899,           0.0042899,           0.0042899
                 178,            0.056237,            0.032159,          0.00046665,             0.78812,             0.65992,             0.66694,              0.4803,            0.045892,            0.028563,          0.00086808,           0.0042445,           0.0042445,           0.0042445
                 179,            0.056638,            0.032807,          0.00046485,             0.80971,             0.65894,             0.66722,              0.4809,            0.045885,            0.028549,          0.00086189,           0.0041994,           0.0041994,           0.0041994
                 180,            0.056025,            0.032438,          0.00046259,             0.80941,             0.65903,             0.66734,             0.48077,            0.045885,            0.028549,          0.00086776,           0.0041543,           0.0041543,           0.0041543
                 181,            0.055487,            0.031421,          0.00046849,             0.76946,             0.66129,             0.66734,             0.48094,            0.045873,            0.028533,          0.00086084,           0.0041094,           0.0041094,           0.0041094
                 182,            0.056233,            0.031021,          0.00042545,             0.82322,             0.65783,             0.66713,             0.48125,             0.04587,            0.028535,          0.00086737,           0.0040647,           0.0040647,           0.0040647
                 183,            0.055336,            0.030303,          0.00045068,             0.77653,             0.66093,             0.66729,              0.4813,            0.045866,            0.028531,          0.00087407,           0.0040201,           0.0040201,           0.0040201
                 184,            0.055715,            0.031913,          0.00048483,             0.76631,             0.66168,             0.66717,             0.48109,            0.045867,             0.02852,          0.00088338,           0.0039757,           0.0039757,           0.0039757
                 185,            0.055284,            0.031064,          0.00048753,             0.78146,             0.66073,             0.66699,             0.48107,            0.045862,            0.028506,          0.00087966,           0.0039314,           0.0039314,           0.0039314
                 186,            0.056469,            0.032535,          0.00044669,              0.7837,             0.66076,             0.66708,             0.48121,            0.045855,            0.028498,          0.00087475,           0.0038873,           0.0038873,           0.0038873
                 187,            0.057007,            0.033419,          0.00038849,             0.78196,             0.66087,              0.6673,             0.48129,            0.045849,            0.028494,          0.00086849,           0.0038434,           0.0038434,           0.0038434
                 188,            0.056488,            0.032405,          0.00046938,             0.78239,             0.66197,             0.66766,              0.4815,            0.045839,            0.028494,          0.00086825,           0.0037997,           0.0037997,           0.0037997
                 189,            0.056097,             0.03272,          0.00045388,             0.78641,             0.66183,             0.66752,             0.48138,            0.045833,            0.028488,          0.00086901,           0.0037562,           0.0037562,           0.0037562
                 190,            0.055789,            0.030886,          0.00044921,             0.78086,             0.66214,             0.66743,             0.48162,            0.045829,            0.028477,          0.00087195,           0.0037128,           0.0037128,           0.0037128
                 191,             0.05764,            0.033735,          0.00044812,             0.78395,             0.66228,             0.66769,             0.48173,            0.045819,             0.02847,          0.00087097,           0.0036697,           0.0036697,           0.0036697
                 192,            0.056908,             0.03218,          0.00045462,             0.78544,             0.66234,             0.66748,             0.48182,            0.045816,             0.02847,           0.0008651,           0.0036267,           0.0036267,           0.0036267
                 193,            0.056522,            0.032934,           0.0004431,             0.78334,             0.66217,             0.66755,             0.48195,            0.045812,            0.028466,           0.0008641,            0.003584,            0.003584,            0.003584
                 194,            0.056182,            0.032087,          0.00043622,             0.78354,             0.66223,             0.66762,             0.48209,            0.045805,            0.028449,          0.00086342,           0.0035415,           0.0035415,           0.0035415
                 195,            0.055915,            0.032255,          0.00043309,             0.78565,             0.66222,             0.66767,             0.48215,              0.0458,             0.02845,          0.00086208,           0.0034991,           0.0034991,           0.0034991
                 196,            0.055377,            0.031818,          0.00040355,             0.78864,             0.66225,             0.66744,             0.48203,            0.045793,            0.028454,          0.00085611,            0.003457,            0.003457,            0.003457
                 197,            0.054914,            0.029755,          0.00039956,             0.78905,              0.6623,             0.66748,             0.48202,            0.045789,            0.028446,          0.00085581,           0.0034152,           0.0034152,           0.0034152
                 198,            0.056135,            0.033188,          0.00049928,             0.78705,             0.66241,             0.66743,             0.48203,            0.045782,            0.028451,          0.00085594,           0.0033735,           0.0033735,           0.0033735
                 199,            0.055656,            0.032518,          0.00045446,             0.78058,             0.66222,             0.66721,              0.4821,            0.045779,             0.02845,          0.00085258,           0.0033321,           0.0033321,           0.0033321
                 200,            0.056097,            0.032583,          0.00043989,             0.78507,             0.66146,             0.66732,              0.4823,            0.045771,            0.028433,          0.00085247,           0.0032909,           0.0032909,           0.0032909
                 201,            0.054904,            0.030788,          0.00047735,             0.78677,             0.66142,             0.66724,             0.48232,            0.045766,            0.028443,          0.00084728,             0.00325,             0.00325,             0.00325
                 202,            0.055544,            0.030666,          0.00043349,             0.78889,             0.66151,             0.66757,             0.48247,            0.045753,            0.028437,           0.0008452,           0.0032093,           0.0032093,           0.0032093
                 203,            0.056606,            0.032834,          0.00040819,              0.7889,             0.66136,             0.66768,             0.48253,            0.045738,            0.028432,          0.00084508,           0.0031689,           0.0031689,           0.0031689
                 204,            0.055119,            0.031268,          0.00042999,             0.79419,             0.66136,              0.6677,              0.4826,            0.045728,            0.028428,          0.00084309,           0.0031287,           0.0031287,           0.0031287
                 205,            0.055913,            0.031775,           0.0004445,             0.79549,             0.66135,             0.66773,             0.48258,             0.04572,            0.028429,          0.00084478,           0.0030888,           0.0030888,           0.0030888
                 206,            0.054695,            0.031662,           0.0004664,             0.79823,             0.66126,             0.66777,              0.4827,            0.045711,            0.028433,          0.00084285,           0.0030491,           0.0030491,           0.0030491
                 207,            0.054561,            0.030266,          0.00041005,             0.79907,              0.6614,             0.66799,             0.48278,            0.045702,            0.028413,          0.00084338,           0.0030097,           0.0030097,           0.0030097
                 208,            0.055979,            0.033091,          0.00041341,             0.79745,              0.6613,             0.66791,             0.48292,            0.045692,            0.028421,          0.00084095,           0.0029706,           0.0029706,           0.0029706
                 209,            0.054466,            0.031317,          0.00039739,             0.79568,             0.66137,             0.66806,             0.48308,            0.045686,            0.028412,           0.0008409,           0.0029318,           0.0029318,           0.0029318
                 210,            0.054982,            0.030885,          0.00046794,              0.7948,             0.66163,             0.66828,             0.48269,             0.04568,            0.028409,          0.00084066,           0.0028932,           0.0028932,           0.0028932
                 211,            0.055361,            0.031502,           0.0003982,             0.79428,             0.66138,             0.66807,             0.48279,            0.045674,             0.02841,          0.00084033,            0.002855,            0.002855,            0.002855
                 212,            0.054859,            0.030651,          0.00040396,             0.79362,             0.66146,             0.66821,             0.48294,            0.045666,            0.028407,          0.00083867,            0.002817,            0.002817,            0.002817
                 213,            0.055475,            0.032415,          0.00044552,             0.79221,             0.66114,             0.66799,             0.48298,             0.04566,            0.028404,          0.00083875,           0.0027793,           0.0027793,           0.0027793
                 214,            0.055234,            0.031561,          0.00042438,             0.79268,             0.66151,             0.66832,             0.48301,            0.045654,            0.028402,           0.0008393,           0.0027419,           0.0027419,           0.0027419
                 215,            0.055019,            0.031003,          0.00040713,             0.79392,             0.66148,             0.66824,             0.48304,            0.045652,             0.02839,          0.00083676,           0.0027048,           0.0027048,           0.0027048
                 216,            0.055605,            0.032513,          0.00043552,             0.79635,             0.66141,             0.66826,             0.48306,            0.045649,            0.028396,          0.00083414,           0.0026681,           0.0026681,           0.0026681
                 217,            0.055076,            0.031461,          0.00042117,             0.79923,             0.66132,             0.66823,             0.48305,            0.045647,            0.028396,          0.00083231,           0.0026316,           0.0026316,           0.0026316
                 218,            0.055498,            0.032355,          0.00045119,              0.7999,             0.66137,             0.66822,             0.48308,            0.045639,            0.028386,          0.00083251,           0.0025954,           0.0025954,           0.0025954
                 219,            0.055286,            0.032318,          0.00039668,             0.79692,             0.66135,             0.66832,             0.48313,            0.045635,            0.028391,          0.00083122,           0.0025596,           0.0025596,           0.0025596
                 220,            0.055075,            0.032114,          0.00036893,             0.79633,             0.66146,             0.66841,             0.48314,            0.045632,            0.028382,           0.0008332,           0.0025241,           0.0025241,           0.0025241
                 221,            0.055635,            0.031953,          0.00041754,             0.79641,             0.66151,             0.66843,             0.48325,            0.045626,            0.028382,          0.00083401,           0.0024889,           0.0024889,           0.0024889
                 222,            0.054532,            0.031279,          0.00038589,             0.79421,             0.66146,             0.66846,             0.48325,            0.045625,            0.028385,          0.00083292,           0.0024541,           0.0024541,           0.0024541
                 223,            0.055021,            0.032618,          0.00038078,             0.79533,             0.66151,             0.66849,             0.48328,            0.045622,            0.028392,          0.00083046,           0.0024195,           0.0024195,           0.0024195
                 224,            0.054013,            0.030661,          0.00037168,             0.72093,             0.66892,             0.66846,             0.48332,            0.045619,            0.028375,          0.00082923,           0.0023854,           0.0023854,           0.0023854
                 225,            0.055812,            0.032918,          0.00037242,             0.72415,             0.66943,             0.66853,             0.48331,            0.045613,             0.02838,          0.00082819,           0.0023515,           0.0023515,           0.0023515
                 226,            0.056528,            0.033726,          0.00040398,             0.72285,             0.66926,             0.66849,             0.48341,            0.045606,            0.028387,          0.00082763,            0.002318,            0.002318,            0.002318
                 227,            0.054854,            0.031247,          0.00045023,             0.72511,             0.66948,             0.66867,             0.48346,            0.045603,            0.028372,          0.00082683,           0.0022849,           0.0022849,           0.0022849
                 228,            0.055341,            0.031754,           0.0003786,              0.7235,              0.6695,             0.66879,             0.48356,            0.045598,            0.028368,          0.00082788,           0.0022521,           0.0022521,           0.0022521
                 229,            0.054109,            0.031372,           0.0003309,             0.72415,             0.66957,             0.66876,             0.48361,            0.045594,            0.028376,          0.00082734,           0.0022196,           0.0022196,           0.0022196
                 230,            0.054916,            0.031601,          0.00033748,             0.80438,             0.66168,             0.66857,              0.4836,             0.04559,            0.028382,          0.00082947,           0.0021876,           0.0021876,           0.0021876
                 231,            0.053737,            0.030644,          0.00033158,             0.71417,             0.67126,             0.66869,             0.48373,            0.045585,            0.028365,          0.00082938,           0.0021558,           0.0021558,           0.0021558
                 232,            0.054429,            0.030137,          0.00037841,             0.79496,             0.66215,             0.66839,             0.48383,            0.045581,            0.028361,           0.0008286,           0.0021245,           0.0021245,           0.0021245
                 233,            0.055912,            0.032579,          0.00039083,             0.79502,             0.66216,             0.66845,             0.48387,            0.045577,            0.028366,          0.00082791,           0.0020935,           0.0020935,           0.0020935
                 234,            0.055305,            0.031847,           0.0003795,             0.79515,             0.66205,             0.66843,             0.48382,            0.045571,            0.028357,          0.00082737,           0.0020629,           0.0020629,           0.0020629
                 235,            0.054675,            0.030851,          0.00035982,             0.79914,             0.66233,             0.66862,             0.48393,            0.045566,            0.028352,          0.00082649,           0.0020327,           0.0020327,           0.0020327
                 236,            0.052998,            0.030104,          0.00038572,             0.79904,             0.66236,             0.66858,             0.48394,             0.04556,            0.028363,          0.00082378,           0.0020028,           0.0020028,           0.0020028
                 237,            0.055408,            0.032588,          0.00037535,             0.71107,               0.672,             0.66886,             0.48401,            0.045554,            0.028359,          0.00082383,           0.0019734,           0.0019734,           0.0019734
                 238,              0.0547,            0.032087,          0.00042082,             0.71984,             0.67033,             0.66869,             0.48402,            0.045548,            0.028347,          0.00082278,           0.0019443,           0.0019443,           0.0019443
                 239,            0.053613,            0.029936,          0.00038117,             0.80587,             0.66259,             0.66881,             0.48416,            0.045543,            0.028352,          0.00082304,           0.0019156,           0.0019156,           0.0019156
                 240,            0.055734,            0.033038,          0.00036513,             0.80682,             0.66259,             0.66891,             0.48424,            0.045538,            0.028337,          0.00082397,           0.0018873,           0.0018873,           0.0018873
                 241,            0.053909,            0.030664,          0.00031883,             0.80642,             0.66259,             0.66883,             0.48418,            0.045534,            0.028343,          0.00082287,           0.0018594,           0.0018594,           0.0018594
                 242,            0.054127,            0.031029,          0.00035009,             0.73019,             0.66946,             0.66887,              0.4843,            0.045533,            0.028352,          0.00082491,           0.0018319,           0.0018319,           0.0018319
                 243,            0.053812,             0.03079,          0.00036692,             0.80668,              0.6623,             0.66882,             0.48436,             0.04553,            0.028343,          0.00082509,           0.0018048,           0.0018048,           0.0018048
                 244,            0.055803,            0.033157,          0.00036715,             0.80277,             0.66282,             0.66897,             0.48431,            0.045525,            0.028343,          0.00082629,           0.0017781,           0.0017781,           0.0017781
                 245,            0.054231,            0.031396,          0.00035089,             0.80394,              0.6627,             0.66879,             0.48432,            0.045522,            0.028333,          0.00082555,           0.0017519,           0.0017519,           0.0017519
                 246,            0.053282,            0.030204,          0.00034439,             0.80432,             0.66241,             0.66862,             0.48445,            0.045518,            0.028336,          0.00082547,            0.001726,            0.001726,            0.001726
                 247,             0.05461,            0.031041,          0.00035468,              0.8046,             0.66231,             0.66862,             0.48445,            0.045514,            0.028332,          0.00082545,           0.0017005,           0.0017005,           0.0017005
                 248,            0.055258,             0.03213,          0.00040002,             0.81088,             0.66248,             0.66879,             0.48452,            0.045508,             0.02833,            0.000826,           0.0016755,           0.0016755,           0.0016755
                 249,             0.05335,            0.030358,          0.00036753,             0.81071,             0.66243,             0.66873,             0.48462,            0.045504,            0.028322,          0.00082729,           0.0016509,           0.0016509,           0.0016509
                 250,            0.053795,            0.030542,          0.00033716,             0.81091,             0.66258,             0.66894,             0.48471,            0.045498,            0.028321,          0.00082715,           0.0016267,           0.0016267,           0.0016267
                 251,            0.054956,            0.031204,          0.00035917,             0.81038,             0.66261,             0.66899,              0.4848,            0.045494,            0.028309,          0.00082714,           0.0016029,           0.0016029,           0.0016029
                 252,            0.055033,            0.031157,          0.00035183,             0.73607,             0.66915,             0.66905,              0.4849,            0.045488,             0.02832,            0.000826,           0.0015795,           0.0015795,           0.0015795
                 253,            0.053171,            0.030478,          0.00035391,             0.73672,             0.66884,             0.66917,             0.48494,            0.045483,            0.028308,          0.00082515,           0.0015566,           0.0015566,           0.0015566
                 254,             0.05548,            0.033032,          0.00038032,             0.73825,             0.66886,             0.66926,             0.48499,            0.045478,            0.028305,           0.0008244,           0.0015341,           0.0015341,           0.0015341
                 255,            0.054422,            0.032078,          0.00035303,             0.73822,             0.66889,             0.66921,             0.48501,            0.045473,            0.028296,          0.00082424,           0.0015121,           0.0015121,           0.0015121
                 256,             0.05519,            0.031401,           0.0003686,             0.73243,              0.6703,             0.66933,             0.48506,            0.045468,            0.028305,          0.00082461,           0.0014905,           0.0014905,           0.0014905
                 257,            0.055058,            0.032209,          0.00035313,             0.73251,             0.67042,             0.66937,             0.48506,            0.045464,            0.028293,          0.00082353,           0.0014693,           0.0014693,           0.0014693
                 258,            0.055133,            0.031911,          0.00032827,             0.73044,             0.66982,             0.66921,             0.48513,             0.04546,            0.028293,          0.00082116,           0.0014486,           0.0014486,           0.0014486
                 259,            0.054015,            0.031295,          0.00033446,              0.7335,             0.67041,             0.66949,             0.48517,            0.045455,            0.028288,          0.00082035,           0.0014283,           0.0014283,           0.0014283
                 260,            0.055081,            0.032351,          0.00037111,             0.73481,             0.67064,             0.66979,             0.48526,            0.045448,            0.028287,          0.00081909,           0.0014084,           0.0014084,           0.0014084
                 261,            0.054663,            0.030981,          0.00036348,             0.73385,              0.6709,             0.66995,             0.48534,            0.045444,            0.028286,          0.00081958,            0.001389,            0.001389,            0.001389
                 262,            0.053866,            0.031363,          0.00039006,             0.73291,             0.67092,             0.67001,             0.48531,            0.045438,            0.028285,          0.00081797,           0.0013701,           0.0013701,           0.0013701
                 263,            0.053693,             0.03095,          0.00035941,              0.7363,              0.6707,             0.67004,             0.48539,            0.045433,            0.028269,          0.00081629,           0.0013516,           0.0013516,           0.0013516
                 264,            0.054329,            0.031831,          0.00035443,             0.73727,             0.67092,             0.67025,             0.48541,            0.045429,            0.028269,          0.00081511,           0.0013336,           0.0013336,           0.0013336
                 265,            0.053652,            0.030308,          0.00032503,             0.73804,             0.67085,             0.67029,             0.48546,            0.045427,            0.028274,          0.00081514,            0.001316,            0.001316,            0.001316
                 266,            0.053883,            0.031592,          0.00034555,             0.73912,             0.67123,             0.67061,             0.48555,            0.045422,            0.028272,           0.0008138,           0.0012989,           0.0012989,           0.0012989
                 267,            0.054223,            0.031524,          0.00033476,             0.73892,              0.6712,             0.67062,             0.48556,            0.045418,            0.028271,          0.00081451,           0.0012822,           0.0012822,           0.0012822
                 268,            0.053611,            0.031177,          0.00034275,             0.73768,             0.67123,             0.67062,             0.48557,            0.045414,            0.028274,           0.0008155,            0.001266,            0.001266,            0.001266
                 269,            0.054085,            0.031492,          0.00037011,             0.73808,             0.67132,              0.6708,             0.48571,            0.045411,            0.028256,          0.00081721,           0.0012503,           0.0012503,           0.0012503
                 270,            0.054668,            0.032769,          0.00031266,             0.73803,             0.67134,             0.67084,             0.48573,            0.045407,            0.028257,          0.00081696,            0.001235,            0.001235,            0.001235
                 271,            0.054978,            0.032304,          0.00035033,             0.74075,             0.67112,             0.67094,             0.48578,            0.045403,            0.028256,          0.00081573,           0.0012202,           0.0012202,           0.0012202
                 272,            0.053524,            0.029875,          0.00027919,             0.73629,             0.67171,             0.67095,             0.48581,            0.045397,            0.028261,          0.00081561,           0.0012059,           0.0012059,           0.0012059
                 273,             0.05362,            0.030811,          0.00030862,             0.73687,             0.67162,             0.67094,              0.4859,            0.045393,             0.02826,          0.00081556,           0.0011921,           0.0011921,           0.0011921
                 274,            0.054928,            0.031994,          0.00035521,             0.73669,             0.67166,             0.67107,             0.48595,             0.04539,            0.028274,          0.00081442,           0.0011787,           0.0011787,           0.0011787
                 275,            0.054324,            0.031542,          0.00033168,             0.73495,             0.67191,             0.67102,             0.48603,            0.045386,            0.028262,          0.00081401,           0.0011658,           0.0011658,           0.0011658
                 276,            0.052909,            0.030175,          0.00035233,             0.73573,             0.67191,             0.67115,             0.48604,            0.045383,            0.028262,          0.00081512,           0.0011533,           0.0011533,           0.0011533
                 277,            0.053632,            0.030498,          0.00030971,             0.73506,             0.67185,             0.67085,             0.48605,            0.045383,            0.028245,          0.00081539,           0.0011414,           0.0011414,           0.0011414
                 278,            0.055864,             0.03324,          0.00035921,             0.74839,             0.67016,              0.6708,             0.48606,            0.045379,            0.028248,          0.00081463,           0.0011299,           0.0011299,           0.0011299
                 279,            0.054527,            0.031739,          0.00032326,              0.7438,             0.67095,             0.67088,             0.48614,            0.045375,            0.028249,          0.00081358,           0.0011189,           0.0011189,           0.0011189
                 280,             0.05478,            0.031341,          0.00037675,             0.75094,             0.67019,             0.67077,             0.48616,            0.045372,             0.02824,          0.00081355,           0.0011084,           0.0011084,           0.0011084
                 281,            0.055406,            0.032373,          0.00032615,             0.75162,             0.67019,             0.67083,             0.48621,            0.045368,            0.028251,          0.00081229,           0.0010983,           0.0010983,           0.0010983
                 282,            0.053666,            0.030486,          0.00036262,             0.75098,             0.67013,             0.67085,             0.48622,            0.045364,            0.028247,          0.00081084,           0.0010888,           0.0010888,           0.0010888
                 283,            0.053279,            0.030353,          0.00030178,             0.75153,             0.67008,             0.67068,             0.48627,             0.04536,            0.028241,          0.00080954,           0.0010797,           0.0010797,           0.0010797
                 284,            0.054803,            0.031113,          0.00036266,             0.75197,              0.6701,             0.67079,             0.48626,            0.045356,            0.028242,           0.0008072,           0.0010711,           0.0010711,           0.0010711
                 285,            0.053115,            0.029841,          0.00031821,             0.75224,             0.67005,             0.67082,             0.48629,            0.045354,            0.028235,          0.00080654,            0.001063,            0.001063,            0.001063
                 286,            0.053871,            0.030676,          0.00035737,             0.75269,             0.67008,             0.67087,             0.48645,            0.045349,             0.02823,          0.00080536,           0.0010554,           0.0010554,           0.0010554
                 287,            0.054354,            0.032167,           0.0003704,             0.75329,             0.67019,             0.67089,             0.48638,            0.045344,            0.028225,          0.00080522,           0.0010483,           0.0010483,           0.0010483
                 288,            0.054697,            0.032395,          0.00031066,               0.753,             0.67019,             0.67095,             0.48653,            0.045339,            0.028238,          0.00080551,           0.0010416,           0.0010416,           0.0010416
                 289,            0.053644,             0.03103,          0.00031372,             0.75767,             0.67016,             0.67087,             0.48647,            0.045337,            0.028225,          0.00080464,           0.0010355,           0.0010355,           0.0010355
                 290,             0.05328,            0.030409,          0.00029808,             0.75824,             0.67022,             0.67078,             0.48651,            0.045333,            0.028225,          0.00080292,           0.0010298,           0.0010298,           0.0010298
                 291,            0.053769,            0.030923,          0.00033879,             0.75876,             0.67013,             0.67085,             0.48659,            0.045331,            0.028232,          0.00080131,           0.0010247,           0.0010247,           0.0010247
                 292,            0.053385,            0.031228,          0.00032056,             0.75803,              0.6701,             0.67071,             0.48663,            0.045329,            0.028218,          0.00080125,             0.00102,             0.00102,             0.00102
                 293,            0.054285,            0.031051,          0.00029477,             0.75797,             0.67008,             0.67073,             0.48673,            0.045328,             0.02822,          0.00080166,           0.0010158,           0.0010158,           0.0010158
                 294,            0.053722,            0.030856,          0.00029478,             0.75786,              0.6701,             0.67073,             0.48674,            0.045327,            0.028228,          0.00080046,           0.0010121,           0.0010121,           0.0010121
                 295,             0.05381,            0.030694,          0.00030343,             0.76004,             0.67019,             0.67101,             0.48673,            0.045326,            0.028224,          0.00079884,           0.0010089,           0.0010089,           0.0010089
                 296,            0.054225,            0.031649,          0.00028571,             0.75985,             0.67013,             0.67091,             0.48671,            0.045323,            0.028218,          0.00079867,           0.0010062,           0.0010062,           0.0010062
                 297,            0.054229,            0.031683,          0.00033983,             0.75998,             0.67016,             0.67097,             0.48677,            0.045323,            0.028213,          0.00079689,           0.0010039,           0.0010039,           0.0010039
                 298,            0.054119,            0.031077,          0.00030423,             0.76076,             0.67013,             0.67097,             0.48683,            0.045321,             0.02821,          0.00079521,           0.0010022,           0.0010022,           0.0010022
                 299,            0.053135,            0.029394,          0.00031474,             0.76112,             0.67013,             0.67124,             0.48692,            0.045317,            0.028215,          0.00079245,            0.001001,            0.001001,            0.001001
